Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Exon Chr Start (bp)	Exon Chr End (bp)	Associated Gene Name	Exon Rank in Transcript	Gene Biotype
ENSG00000127616	ENST00000450717	19	11129633	11129699	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000450717	19	11130267	11130377	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000450717	19	11132401	11132643	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000450717	19	11134194	11134307	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000450717	19	11135007	11135114	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000450717	19	11136098	11136184	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000450717	19	11136976	11137022	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000450717	19	11138460	11138626	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000450717	19	11141406	11141569	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000450717	19	11143966	11144193	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000450717	19	11144799	11144876	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000450717	19	11145590	11145808	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000450717	19	11151974	11152236	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000450717	19	11168934	11169039	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000450717	19	11169464	11169565	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000450717	19	11170429	11170561	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000450717	19	11170721	11170863	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000450717	19	11172460	11172958	SMARCA4	33	protein_coding
ENSG00000133703	ENST00000311936	12	25403685	25403865	KRAS	1	protein_coding
ENSG00000133703	ENST00000311936	12	25398208	25398329	KRAS	2	protein_coding
ENSG00000133703	ENST00000311936	12	25380168	25380346	KRAS	3	protein_coding
ENSG00000133703	ENST00000311936	12	25378548	25378707	KRAS	4	protein_coding
ENSG00000133703	ENST00000311936	12	25357723	25362845	KRAS	5	protein_coding
ENSG00000133703	ENST00000557334	12	25403685	25403870	KRAS	1	protein_coding
ENSG00000133703	ENST00000557334	12	25398208	25398329	KRAS	2	protein_coding
ENSG00000133703	ENST00000557334	12	25362102	25362845	KRAS	3	protein_coding
ENSG00000133703	ENST00000256078	12	25403685	25403737	KRAS	1	protein_coding
ENSG00000133703	ENST00000256078	12	25398208	25398329	KRAS	2	protein_coding
ENSG00000133703	ENST00000256078	12	25380168	25380346	KRAS	3	protein_coding
ENSG00000133703	ENST00000256078	12	25378548	25378707	KRAS	4	protein_coding
ENSG00000133703	ENST00000256078	12	25368371	25368494	KRAS	5	protein_coding
ENSG00000133703	ENST00000256078	12	25362365	25362845	KRAS	6	protein_coding
ENSG00000133703	ENST00000556131	12	25403698	25403863	KRAS	1	protein_coding
ENSG00000133703	ENST00000556131	12	25398208	25398329	KRAS	2	protein_coding
ENSG00000133703	ENST00000556131	12	25386753	25388160	KRAS	3	protein_coding
ENSG00000134086	ENST00000256474	3	10182692	10183871	VHL	1	protein_coding
ENSG00000134086	ENST00000256474	3	10188198	10188320	VHL	2	protein_coding
ENSG00000134086	ENST00000256474	3	10191471	10193904	VHL	3	protein_coding
ENSG00000134086	ENST00000345392	3	10183472	10183871	VHL	1	protein_coding
ENSG00000134086	ENST00000345392	3	10191471	10193766	VHL	2	protein_coding
ENSG00000134086	ENST00000477538	3	10184230	10184705	VHL	1	protein_coding
ENSG00000134086	ENST00000477538	3	10188198	10188320	VHL	2	protein_coding
ENSG00000134086	ENST00000477538	3	10191471	10191829	VHL	3	protein_coding
ENSG00000134323	ENST00000281043	2	16080686	16080865	MYCN	1	protein_coding
ENSG00000134323	ENST00000281043	2	16082070	16082976	MYCN	2	protein_coding
ENSG00000134323	ENST00000281043	2	16085615	16087129	MYCN	3	protein_coding
ENSG00000134853	ENST00000257290	4	55095264	55095582	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000257290	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000257290	4	55127262	55127579	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000257290	4	55129834	55130094	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000257290	4	55131086	55131216	PDGFRA	5	protein_coding
ENSG00000134853	ENST00000257290	4	55133456	55133627	PDGFRA	6	protein_coding
ENSG00000134853	ENST00000257290	4	55133719	55133908	PDGFRA	7	protein_coding
ENSG00000134853	ENST00000257290	4	55136800	55136915	PDGFRA	8	protein_coding
ENSG00000134853	ENST00000257290	4	55138561	55138687	PDGFRA	9	protein_coding
ENSG00000134853	ENST00000257290	4	55139704	55139897	PDGFRA	10	protein_coding
ENSG00000134853	ENST00000257290	4	55140698	55140792	PDGFRA	11	protein_coding
ENSG00000134853	ENST00000257290	4	55141008	55141140	PDGFRA	12	protein_coding
ENSG00000134853	ENST00000257290	4	55143555	55143659	PDGFRA	13	protein_coding
ENSG00000134853	ENST00000257290	4	55144063	55144173	PDGFRA	14	protein_coding
ENSG00000134853	ENST00000257290	4	55144529	55144682	PDGFRA	15	protein_coding
ENSG00000134853	ENST00000257290	4	55146483	55146649	PDGFRA	16	protein_coding
ENSG00000134853	ENST00000257290	4	55151538	55151653	PDGFRA	17	protein_coding
ENSG00000134853	ENST00000257290	4	55152008	55152130	PDGFRA	18	protein_coding
ENSG00000134853	ENST00000257290	4	55153597	55153708	PDGFRA	19	protein_coding
ENSG00000134853	ENST00000257290	4	55154966	55155065	PDGFRA	20	protein_coding
ENSG00000134853	ENST00000257290	4	55155176	55155281	PDGFRA	21	protein_coding
ENSG00000134853	ENST00000257290	4	55156480	55156721	PDGFRA	22	protein_coding
ENSG00000134853	ENST00000257290	4	55161292	55164414	PDGFRA	23	protein_coding
ENSG00000134853	ENST00000508170	4	55095447	55095582	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000508170	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000508170	4	55127262	55127579	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000508170	4	55129834	55131520	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000509092	4	55095459	55095582	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000509092	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000509092	4	55129834	55130094	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000509092	4	55131086	55131216	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000509092	4	55133456	55133627	PDGFRA	5	protein_coding
ENSG00000134853	ENST00000509092	4	55133719	55133908	PDGFRA	6	protein_coding
ENSG00000134853	ENST00000509092	4	55136800	55136915	PDGFRA	7	protein_coding
ENSG00000134853	ENST00000509092	4	55138561	55138687	PDGFRA	8	protein_coding
ENSG00000134853	ENST00000509092	4	55139704	55139897	PDGFRA	9	protein_coding
ENSG00000134853	ENST00000509092	4	55140698	55140792	PDGFRA	10	protein_coding
ENSG00000134853	ENST00000509092	4	55141008	55141140	PDGFRA	11	protein_coding
ENSG00000134853	ENST00000509092	4	55143555	55143659	PDGFRA	12	protein_coding
ENSG00000134853	ENST00000509092	4	55144063	55144173	PDGFRA	13	protein_coding
ENSG00000134853	ENST00000509092	4	55144529	55144682	PDGFRA	14	protein_coding
ENSG00000134853	ENST00000509092	4	55146483	55146925	PDGFRA	15	protein_coding
ENSG00000134853	ENST00000512143	4	55095460	55095582	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000512143	4	55106205	55106282	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000512143	4	55124924	55124984	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000512143	4	55127262	55127579	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000509490	4	55095478	55095582	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000509490	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000509490	4	55127262	55127579	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000509490	4	55129834	55130094	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000509490	4	55131086	55131216	PDGFRA	5	protein_coding
ENSG00000134853	ENST00000509490	4	55133456	55133627	PDGFRA	6	protein_coding
ENSG00000134853	ENST00000509490	4	55133719	55133908	PDGFRA	7	protein_coding
ENSG00000134853	ENST00000509490	4	55136800	55136915	PDGFRA	8	protein_coding
ENSG00000134853	ENST00000509490	4	55138561	55138687	PDGFRA	9	protein_coding
ENSG00000134853	ENST00000509490	4	55139704	55139897	PDGFRA	10	protein_coding
ENSG00000134853	ENST00000509490	4	55140698	55140792	PDGFRA	11	protein_coding
ENSG00000134853	ENST00000509490	4	55141008	55141140	PDGFRA	12	protein_coding
ENSG00000134853	ENST00000509490	4	55143555	55143659	PDGFRA	13	protein_coding
ENSG00000134853	ENST00000509490	4	55144063	55144173	PDGFRA	14	protein_coding
ENSG00000134853	ENST00000509490	4	55144529	55144682	PDGFRA	15	protein_coding
ENSG00000134853	ENST00000509490	4	55144986	55145138	PDGFRA	16	protein_coding
ENSG00000134853	ENST00000509490	4	55146483	55146649	PDGFRA	17	protein_coding
ENSG00000134853	ENST00000509490	4	55147748	55148145	PDGFRA	18	protein_coding
ENSG00000134853	ENST00000503856	4	55096010	55096106	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000503856	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000503856	4	55127262	55127579	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000503856	4	55129834	55129943	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000504461	4	55096489	55096773	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000504461	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000504461	4	55127262	55127579	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000504461	4	55129834	55129940	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000512522	4	55109742	55109839	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000512522	4	55124924	55124984	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000512522	4	55127262	55127579	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000512522	4	55129834	55129929	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000461294	4	55142918	55142941	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000461294	4	55143555	55143659	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000461294	4	55144063	55144413	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000507536	4	55143343	55143659	PDGFRA	1	protein_coding
ENSG00000134853	ENST00000507536	4	55144063	55144173	PDGFRA	2	protein_coding
ENSG00000134853	ENST00000507536	4	55144529	55144682	PDGFRA	3	protein_coding
ENSG00000134853	ENST00000507536	4	55146483	55146649	PDGFRA	4	protein_coding
ENSG00000134853	ENST00000507536	4	55147748	55148144	PDGFRA	5	protein_coding
ENSG00000135446	ENST00000257904	12	58145958	58146304	CDK4	1	protein_coding
ENSG00000135446	ENST00000257904	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000257904	12	58144990	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000257904	12	58144706	58144873	CDK4	4	protein_coding
ENSG00000135446	ENST00000257904	12	58144439	58144548	CDK4	5	protein_coding
ENSG00000135446	ENST00000257904	12	58143237	58143287	CDK4	6	protein_coding
ENSG00000135446	ENST00000257904	12	58142965	58143100	CDK4	7	protein_coding
ENSG00000135446	ENST00000257904	12	58141510	58142400	CDK4	8	protein_coding
ENSG00000135446	ENST00000552713	12	58143237	58143578	CDK4	1	protein_coding
ENSG00000135446	ENST00000552713	12	58142965	58143100	CDK4	2	protein_coding
ENSG00000135446	ENST00000552713	12	58142194	58142400	CDK4	3	protein_coding
ENSG00000135446	ENST00000549606	12	58145958	58146136	CDK4	1	protein_coding
ENSG00000135446	ENST00000549606	12	58143237	58143287	CDK4	2	protein_coding
ENSG00000135446	ENST00000549606	12	58142965	58143100	CDK4	3	protein_coding
ENSG00000135446	ENST00000549606	12	58142209	58142400	CDK4	4	protein_coding
ENSG00000135446	ENST00000553237	12	58145958	58146109	CDK4	1	protein_coding
ENSG00000135446	ENST00000553237	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000553237	12	58144706	58144873	CDK4	3	protein_coding
ENSG00000135446	ENST00000553237	12	58144439	58144548	CDK4	4	protein_coding
ENSG00000135446	ENST00000553237	12	58143237	58143287	CDK4	5	protein_coding
ENSG00000135446	ENST00000553237	12	58142965	58143100	CDK4	6	protein_coding
ENSG00000135446	ENST00000553237	12	58142303	58142400	CDK4	7	protein_coding
ENSG00000135446	ENST00000546489	12	58145958	58146105	CDK4	1	protein_coding
ENSG00000135446	ENST00000546489	12	58144990	58145125	CDK4	2	protein_coding
ENSG00000135446	ENST00000546489	12	58144706	58144873	CDK4	3	protein_coding
ENSG00000135446	ENST00000546489	12	58144439	58144548	CDK4	4	protein_coding
ENSG00000135446	ENST00000546489	12	58143237	58143287	CDK4	5	protein_coding
ENSG00000135446	ENST00000546489	12	58142965	58143100	CDK4	6	protein_coding
ENSG00000135446	ENST00000546489	12	58142374	58142400	CDK4	7	protein_coding
ENSG00000135446	ENST00000551888	12	58145958	58146116	CDK4	1	protein_coding
ENSG00000135446	ENST00000551888	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000551888	12	58145080	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000551888	12	58144439	58144454	CDK4	4	protein_coding
ENSG00000135446	ENST00000551888	12	58143237	58143287	CDK4	5	protein_coding
ENSG00000135446	ENST00000551888	12	58142974	58143100	CDK4	6	protein_coding
ENSG00000135446	ENST00000547281	12	58145958	58146059	CDK4	1	protein_coding
ENSG00000135446	ENST00000547281	12	58145283	58145442	CDK4	2	protein_coding
ENSG00000135446	ENST00000547281	12	58144990	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000547281	12	58144706	58144873	CDK4	4	protein_coding
ENSG00000135446	ENST00000547281	12	58144439	58144548	CDK4	5	protein_coding
ENSG00000135446	ENST00000547281	12	58143237	58143287	CDK4	6	protein_coding
ENSG00000135446	ENST00000547281	12	58143003	58143100	CDK4	7	protein_coding
ENSG00000135446	ENST00000550419	12	58145958	58146078	CDK4	1	protein_coding
ENSG00000135446	ENST00000550419	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000550419	12	58144990	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000550419	12	58144706	58144873	CDK4	4	protein_coding
ENSG00000135446	ENST00000550419	12	58144225	58144346	CDK4	5	protein_coding
ENSG00000135446	ENST00000550419	12	58143237	58143287	CDK4	6	protein_coding
ENSG00000135446	ENST00000550419	12	58143017	58143100	CDK4	7	protein_coding
ENSG00000135446	ENST00000551800	12	58145958	58146132	CDK4	1	protein_coding
ENSG00000135446	ENST00000551800	12	58145283	58145479	CDK4	2	protein_coding
ENSG00000135446	ENST00000551800	12	58144990	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000551800	12	58144706	58144873	CDK4	4	protein_coding
ENSG00000135446	ENST00000551800	12	58144452	58144548	CDK4	5	protein_coding
ENSG00000135446	ENST00000552254	12	58145283	58145660	CDK4	1	protein_coding
ENSG00000135446	ENST00000552254	12	58144990	58145125	CDK4	2	protein_coding
ENSG00000135446	ENST00000552254	12	58144706	58144873	CDK4	3	protein_coding
ENSG00000135446	ENST00000552254	12	58144462	58144548	CDK4	4	protein_coding
ENSG00000135446	ENST00000551706	12	58145958	58146147	CDK4	1	protein_coding
ENSG00000135446	ENST00000551706	12	58144990	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000551706	12	58144610	58144873	CDK4	3	protein_coding
ENSG00000135446	ENST00000552388	12	58145958	58146105	CDK4	1	protein_coding
ENSG00000135446	ENST00000552388	12	58145283	58145535	CDK4	2	protein_coding
ENSG00000135446	ENST00000552388	12	58144990	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000552388	12	58144717	58144873	CDK4	4	protein_coding
ENSG00000135446	ENST00000552862	12	58149715	58149796	CDK4	1	protein_coding
ENSG00000135446	ENST00000552862	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000552862	12	58144998	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000547853	12	58145696	58145898	CDK4	1	protein_coding
ENSG00000135446	ENST00000547853	12	58145495	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000540325	12	58145958	58146109	CDK4	1	protein_coding
ENSG00000135446	ENST00000540325	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000540325	12	58144706	58144873	CDK4	3	protein_coding
ENSG00000135446	ENST00000540325	12	58144439	58144548	CDK4	4	protein_coding
ENSG00000135446	ENST00000540325	12	58143237	58143287	CDK4	5	protein_coding
ENSG00000135446	ENST00000540325	12	58142965	58143100	CDK4	6	protein_coding
ENSG00000135446	ENST00000540325	12	58142303	58142400	CDK4	7	protein_coding
ENSG00000135446	ENST00000312990	12	58145958	58146115	CDK4	1	protein_coding
ENSG00000135446	ENST00000312990	12	58145283	58145519	CDK4	2	protein_coding
ENSG00000135446	ENST00000312990	12	58145080	58145125	CDK4	3	protein_coding
ENSG00000135446	ENST00000312990	12	58144439	58144454	CDK4	4	protein_coding
ENSG00000135446	ENST00000312990	12	58143237	58143287	CDK4	5	protein_coding
ENSG00000135446	ENST00000312990	12	58142965	58143100	CDK4	6	protein_coding
ENSG00000135446	ENST00000312990	12	58142045	58142400	CDK4	7	protein_coding
ENSG00000138413	ENST00000345146	2	209119663	209119857	IDH1	1	protein_coding
ENSG00000138413	ENST00000345146	2	209118610	209118683	IDH1	2	protein_coding
ENSG00000138413	ENST00000345146	2	209116154	209116291	IDH1	3	protein_coding
ENSG00000138413	ENST00000345146	2	209113093	209113384	IDH1	4	protein_coding
ENSG00000138413	ENST00000345146	2	209110043	209110148	IDH1	5	protein_coding
ENSG00000138413	ENST00000345146	2	209108151	209108328	IDH1	6	protein_coding
ENSG00000138413	ENST00000345146	2	209106718	209106869	IDH1	7	protein_coding
ENSG00000138413	ENST00000345146	2	209104587	209104727	IDH1	8	protein_coding
ENSG00000138413	ENST00000345146	2	209103795	209103957	IDH1	9	protein_coding
ENSG00000138413	ENST00000345146	2	209100951	209101893	IDH1	10	protein_coding
ENSG00000138413	ENST00000446179	2	209119067	209119182	IDH1	1	protein_coding
ENSG00000138413	ENST00000446179	2	209118610	209118683	IDH1	2	protein_coding
ENSG00000138413	ENST00000446179	2	209116154	209116291	IDH1	3	protein_coding
ENSG00000138413	ENST00000446179	2	209113093	209113384	IDH1	4	protein_coding
ENSG00000138413	ENST00000446179	2	209110043	209110148	IDH1	5	protein_coding
ENSG00000138413	ENST00000446179	2	209108151	209108328	IDH1	6	protein_coding
ENSG00000138413	ENST00000446179	2	209106718	209106869	IDH1	7	protein_coding
ENSG00000138413	ENST00000446179	2	209104587	209104727	IDH1	8	protein_coding
ENSG00000138413	ENST00000446179	2	209103795	209103957	IDH1	9	protein_coding
ENSG00000138413	ENST00000446179	2	209100956	209101893	IDH1	10	protein_coding
ENSG00000138413	ENST00000415913	2	209118755	209119046	IDH1	1	protein_coding
ENSG00000138413	ENST00000415913	2	209118610	209118683	IDH1	2	protein_coding
ENSG00000138413	ENST00000415913	2	209116154	209116291	IDH1	3	protein_coding
ENSG00000138413	ENST00000415913	2	209113093	209113384	IDH1	4	protein_coding
ENSG00000138413	ENST00000415913	2	209110043	209110148	IDH1	5	protein_coding
ENSG00000138413	ENST00000415913	2	209108151	209108328	IDH1	6	protein_coding
ENSG00000138413	ENST00000415913	2	209106718	209106869	IDH1	7	protein_coding
ENSG00000138413	ENST00000415913	2	209104587	209104727	IDH1	8	protein_coding
ENSG00000138413	ENST00000415913	2	209103795	209103957	IDH1	9	protein_coding
ENSG00000138413	ENST00000415913	2	209100989	209101893	IDH1	10	protein_coding
ENSG00000138413	ENST00000484575	2	209104587	209105039	IDH1	1	protein_coding
ENSG00000138413	ENST00000484575	2	209103795	209103957	IDH1	2	protein_coding
ENSG00000138413	ENST00000484575	2	209101466	209101893	IDH1	3	protein_coding
ENSG00000138413	ENST00000415282	2	209118610	209119063	IDH1	1	protein_coding
ENSG00000138413	ENST00000415282	2	209116154	209116291	IDH1	2	protein_coding
ENSG00000138413	ENST00000415282	2	209113093	209113384	IDH1	3	protein_coding
ENSG00000138413	ENST00000415282	2	209110091	209110148	IDH1	4	protein_coding
